origin_repository	precmz	count
GNPS/MassIVE	302.1598	19
GNPS/MassIVE	302.1599	21
GNPS/MassIVE	302.16	25
GNPS/MassIVE	302.1601	6
GNPS/MassIVE	302.1602	2
GNPS/MassIVE	302.1603	3
GNPS/MassIVE	302.1604	3
GNPS/MassIVE	302.1607	1
GNPS/MassIVE	302.1608	1
GNPS/MassIVE	302.161	1
GNPS/MassIVE	302.1613	1
GNPS/MassIVE	302.17	2
GNPS/MassIVE	302.1752	2
GNPS/MassIVE	302.1928	2
GNPS/MassIVE	302.1933	2
GNPS/MassIVE	302.1939	2
GNPS/MassIVE	302.1941	2
GNPS/MassIVE	302.1942	1
GNPS/MassIVE	302.1944	3
GNPS/MassIVE	302.1947	8
GNPS/MassIVE	302.1948	8
GNPS/MassIVE	302.1949	19
GNPS/MassIVE	302.195	42
GNPS/MassIVE	302.1951	93
GNPS/MassIVE	302.1952	239
GNPS/MassIVE	302.1953	226
GNPS/MassIVE	302.1954	139
GNPS/MassIVE	302.1955	96
GNPS/MassIVE	302.1956	59
GNPS/MassIVE	302.1957	64
GNPS/MassIVE	302.1958	55
GNPS/MassIVE	302.1959	40
GNPS/MassIVE	302.196	29
GNPS/MassIVE	302.1961	27
GNPS/MassIVE	302.1962	22
GNPS/MassIVE	302.1963	27
GNPS/MassIVE	302.1964	25
GNPS/MassIVE	302.1965	8
GNPS/MassIVE	302.1966	3
GNPS/MassIVE	302.1967	6
GNPS/MassIVE	302.1968	10
GNPS/MassIVE	302.1969	4
GNPS/MassIVE	302.197	2
GNPS/MassIVE	302.1971	6
GNPS/MassIVE	302.1972	4
GNPS/MassIVE	302.1974	2
GNPS/MassIVE	302.1975	1
GNPS/MassIVE	302.1976	1
GNPS/MassIVE	302.1977	1
GNPS/MassIVE	302.1978	3
GNPS/MassIVE	302.1979	2
GNPS/MassIVE	302.1981	2
GNPS/MassIVE	302.1982	1
GNPS/MassIVE	302.1983	5
GNPS/MassIVE	302.1984	7
GNPS/MassIVE	302.1985	3
GNPS/MassIVE	302.1986	1
GNPS/MassIVE	302.1987	1
GNPS/MassIVE	302.1989	1
GNPS/MassIVE	302.2	25
GNPS/MassIVE	302.2063	1
GNPS/MassIVE	302.2067	1
GNPS/MassIVE	302.2068	2
GNPS/MassIVE	302.2072	1
GNPS/MassIVE	302.2087	1
GNPS/MassIVE	302.2089	2
GNPS/MassIVE	302.2093	1
GNPS/MassIVE	302.2094	1
GNPS/MassIVE	302.2095	2
GNPS/MassIVE	302.2098	1
GNPS/MassIVE	302.2099	1
GNPS/MassIVE	302.21	11
GNPS/MassIVE	302.2139	1
GNPS/MassIVE	302.2213	2
GNPS/MassIVE	302.2218	2
GNPS/MassIVE	302.2227	1
GNPS/MassIVE	302.23	28
GNPS/MassIVE	302.2304	1
GNPS/MassIVE	302.2308	1
GNPS/MassIVE	302.2309	6
GNPS/MassIVE	302.231	8
GNPS/MassIVE	302.2311	7
GNPS/MassIVE	302.2312	11
GNPS/MassIVE	302.2313	17
GNPS/MassIVE	302.2314	31
GNPS/MassIVE	302.2315	68
GNPS/MassIVE	302.2316	106
GNPS/MassIVE	302.2317	136
GNPS/MassIVE	302.2318	103
GNPS/MassIVE	302.2319	105
GNPS/MassIVE	302.232	97
GNPS/MassIVE	302.2321	90
GNPS/MassIVE	302.2322	74
GNPS/MassIVE	302.2323	89
GNPS/MassIVE	302.2324	72
GNPS/MassIVE	302.2325	52
GNPS/MassIVE	302.2326	45
GNPS/MassIVE	302.2327	58
GNPS/MassIVE	302.2328	59
GNPS/MassIVE	302.2329	47
GNPS/MassIVE	302.233	31
GNPS/MassIVE	302.2331	18
GNPS/MassIVE	302.2332	39
GNPS/MassIVE	302.2333	13
GNPS/MassIVE	302.2334	8
GNPS/MassIVE	302.2335	10
GNPS/MassIVE	302.2336	6
GNPS/MassIVE	302.2338	3
GNPS/MassIVE	302.2341	3
GNPS/MassIVE	302.24	4
GNPS/MassIVE	302.2478	2
GNPS/MassIVE	302.3045	1
GNPS/MassIVE	302.3047	1
GNPS/MassIVE	302.3048	3
GNPS/MassIVE	302.3049	2
GNPS/MassIVE	302.305	2
GNPS/MassIVE	302.3051	1
GNPS/MassIVE	302.3053	1
GNPS/MassIVE	302.9842	2
GNPS/MassIVE	302.9864	3
GNPS/MassIVE	302.9865	7
GNPS/MassIVE	302.9866	12
GNPS/MassIVE	302.9867	5
GNPS/MassIVE	302.9868	3
GNPS/MassIVE	302.9869	1
GNPS/MassIVE	302.987	2
GNPS/MassIVE	303.0473	1
GNPS/MassIVE	303.0474	2
GNPS/MassIVE	303.0475	1
GNPS/MassIVE	303.07	3
GNPS/MassIVE	303.0728	1
GNPS/MassIVE	303.073	5
GNPS/MassIVE	303.0731	5
GNPS/MassIVE	303.0732	3
GNPS/MassIVE	303.0733	18
GNPS/MassIVE	303.0734	24
GNPS/MassIVE	303.0735	26
GNPS/MassIVE	303.0736	34
GNPS/MassIVE	303.0737	46
GNPS/MassIVE	303.0738	35
GNPS/MassIVE	303.0739	27
GNPS/MassIVE	303.074	33
GNPS/MassIVE	303.0741	28
GNPS/MassIVE	303.0742	24
GNPS/MassIVE	303.0743	24
GNPS/MassIVE	303.0744	5
GNPS/MassIVE	303.0745	7
GNPS/MassIVE	303.0746	1
GNPS/MassIVE	303.0747	4
GNPS/MassIVE	303.0748	8
GNPS/MassIVE	303.0752	1
GNPS/MassIVE	303.0754	2
GNPS/MassIVE	303.0757	1
GNPS/MassIVE	303.0762	1
GNPS/MassIVE	303.0856	2
GNPS/MassIVE	303.0942	2
GNPS/MassIVE	303.0997	4
GNPS/MassIVE	303.0998	12
GNPS/MassIVE	303.0999	18
GNPS/MassIVE	303.1	38
GNPS/MassIVE	303.1001	16
GNPS/MassIVE	303.1002	8
GNPS/MassIVE	303.1003	4
GNPS/MassIVE	303.1004	2
GNPS/MassIVE	303.1005	2
GNPS/MassIVE	303.1006	1
GNPS/MassIVE	303.1007	1
GNPS/MassIVE	303.1008	2
GNPS/MassIVE	303.1009	1
GNPS/MassIVE	303.101	2
GNPS/MassIVE	303.1012	5
GNPS/MassIVE	303.1013	2
GNPS/MassIVE	303.1015	1
GNPS/MassIVE	303.1016	1
GNPS/MassIVE	303.1047	1
GNPS/MassIVE	303.1049	1
GNPS/MassIVE	303.1325	2
GNPS/MassIVE	303.1329	6
GNPS/MassIVE	303.133	2
GNPS/MassIVE	303.1333	3
GNPS/MassIVE	303.1337	1
GNPS/MassIVE	303.1549	1
GNPS/MassIVE	303.1558	1
GNPS/MassIVE	303.16	1
GNPS/MassIVE	303.1616	1
GNPS/MassIVE	303.1618	1
GNPS/MassIVE	303.1619	2
GNPS/MassIVE	303.162	1
GNPS/MassIVE	303.1657	1
GNPS/MassIVE	303.1658	1
GNPS/MassIVE	303.1688	1
GNPS/MassIVE	303.1695	2
GNPS/MassIVE	303.1696	1
GNPS/MassIVE	303.1697	2
GNPS/MassIVE	303.17	4
GNPS/MassIVE	303.1701	2
GNPS/MassIVE	303.1779	3
GNPS/MassIVE	303.178	2
GNPS/MassIVE	303.1781	1
GNPS/MassIVE	303.1783	2
GNPS/MassIVE	303.179	2
GNPS/MassIVE	303.1792	2
GNPS/MassIVE	303.1947	1
GNPS/MassIVE	303.195	1
GNPS/MassIVE	303.1952	1
GNPS/MassIVE	303.1953	2
GNPS/MassIVE	303.1954	1
GNPS/MassIVE	303.1957	1
GNPS/MassIVE	303.2156	2
GNPS/MassIVE	303.2239	2
GNPS/MassIVE	303.2303	1
GNPS/MassIVE	303.2308	3
GNPS/MassIVE	303.231	2
GNPS/MassIVE	303.2312	1
GNPS/MassIVE	303.2314	2
GNPS/MassIVE	303.2316	1
GNPS/MassIVE	303.2342	2
GNPS/MassIVE	303.2344	3
GNPS/MassIVE	303.2347	6
GNPS/MassIVE	303.2348	19
GNPS/MassIVE	303.2349	12
GNPS/MassIVE	303.235	14
GNPS/MassIVE	303.2351	9
GNPS/MassIVE	303.2352	7
GNPS/MassIVE	303.2353	4
GNPS/MassIVE	303.2354	7
GNPS/MassIVE	303.2355	5
GNPS/MassIVE	303.2356	2
GNPS/MassIVE	303.2357	2
GNPS/MassIVE	303.2358	1
GNPS/MassIVE	303.2365	1
GNPS/MassIVE	303.2662	1
GNPS/MassIVE	303.2673	1
GNPS/MassIVE	303.2678	1
GNPS/MassIVE	303.2681	1
GNPS/MassIVE	304.0473	2
GNPS/MassIVE	304.0475	4
GNPS/MassIVE	304.0477	3
GNPS/MassIVE	304.05	1
GNPS/MassIVE	304.0558	2
GNPS/MassIVE	304.0559	1
GNPS/MassIVE	304.056	2
GNPS/MassIVE	304.0561	1
GNPS/MassIVE	304.0562	2
GNPS/MassIVE	304.0563	2
GNPS/MassIVE	304.0564	2
GNPS/MassIVE	304.0687	1
GNPS/MassIVE	304.0706	1
GNPS/MassIVE	304.0807	2
GNPS/MassIVE	304.1205	2
GNPS/MassIVE	304.1211	2
GNPS/MassIVE	304.129	2
GNPS/MassIVE	304.1292	3
GNPS/MassIVE	304.1294	1
GNPS/MassIVE	304.1458	1
GNPS/MassIVE	304.1471	1
GNPS/MassIVE	304.1473	1
GNPS/MassIVE	304.1477	1
GNPS/MassIVE	304.1484	1
GNPS/MassIVE	304.1487	1
GNPS/MassIVE	304.1488	1
GNPS/MassIVE	304.1489	2
GNPS/MassIVE	304.1491	6
GNPS/MassIVE	304.1494	1
GNPS/MassIVE	304.1495	1
GNPS/MassIVE	304.1496	2
GNPS/MassIVE	304.1498	1
GNPS/MassIVE	304.15	1
GNPS/MassIVE	304.1573	2
GNPS/MassIVE	304.1576	1
GNPS/MassIVE	304.1577	2
GNPS/MassIVE	304.1588	1
GNPS/MassIVE	304.1594	1
GNPS/MassIVE	304.1595	1
GNPS/MassIVE	304.1596	1
GNPS/MassIVE	304.1597	1
GNPS/MassIVE	304.16	3
GNPS/MassIVE	304.1601	3
GNPS/MassIVE	304.1603	1
GNPS/MassIVE	304.17	6
GNPS/MassIVE	304.1718	1
GNPS/MassIVE	304.1721	1
GNPS/MassIVE	304.1724	1
GNPS/MassIVE	304.1725	4
GNPS/MassIVE	304.1726	3
GNPS/MassIVE	304.1727	3
GNPS/MassIVE	304.1729	21
GNPS/MassIVE	304.173	7
GNPS/MassIVE	304.1731	2
GNPS/MassIVE	304.1732	9
GNPS/MassIVE	304.1733	7
GNPS/MassIVE	304.1734	16
GNPS/MassIVE	304.1735	4
GNPS/MassIVE	304.1736	17
GNPS/MassIVE	304.1737	5
GNPS/MassIVE	304.1738	5
GNPS/MassIVE	304.1739	8
GNPS/MassIVE	304.174	12
GNPS/MassIVE	304.1741	21
GNPS/MassIVE	304.1742	21
GNPS/MassIVE	304.1743	78
GNPS/MassIVE	304.1744	75
GNPS/MassIVE	304.1745	67
GNPS/MassIVE	304.1746	61
GNPS/MassIVE	304.1747	57
GNPS/MassIVE	304.1748	35
GNPS/MassIVE	304.1749	44
GNPS/MassIVE	304.175	63
GNPS/MassIVE	304.1751	89
GNPS/MassIVE	304.1752	122
GNPS/MassIVE	304.1753	195
GNPS/MassIVE	304.1754	164
GNPS/MassIVE	304.1755	104
GNPS/MassIVE	304.1756	67
GNPS/MassIVE	304.1757	55
GNPS/MassIVE	304.1758	50
GNPS/MassIVE	304.1759	31
GNPS/MassIVE	304.176	35
GNPS/MassIVE	304.1761	22
GNPS/MassIVE	304.1762	10
GNPS/MassIVE	304.1763	12
GNPS/MassIVE	304.1764	10
GNPS/MassIVE	304.1765	7
GNPS/MassIVE	304.1766	11
GNPS/MassIVE	304.1767	14
GNPS/MassIVE	304.1768	7
GNPS/MassIVE	304.1769	12
GNPS/MassIVE	304.177	6
GNPS/MassIVE	304.1771	3
GNPS/MassIVE	304.1773	2
GNPS/MassIVE	304.1774	2
GNPS/MassIVE	304.1775	3
GNPS/MassIVE	304.1776	1
GNPS/MassIVE	304.1777	2
GNPS/MassIVE	304.1778	5
GNPS/MassIVE	304.1779	1
GNPS/MassIVE	304.1781	2
GNPS/MassIVE	304.1782	5
GNPS/MassIVE	304.1783	2
GNPS/MassIVE	304.1784	1
GNPS/MassIVE	304.1785	1
GNPS/MassIVE	304.1786	2
GNPS/MassIVE	304.1787	3
GNPS/MassIVE	304.1789	1
GNPS/MassIVE	304.179	2
GNPS/MassIVE	304.1796	2
GNPS/MassIVE	304.1799	1
GNPS/MassIVE	304.18	20
GNPS/MassIVE	304.1801	1
GNPS/MassIVE	304.1806	1
GNPS/MassIVE	304.181	1
GNPS/MassIVE	304.1812	1
GNPS/MassIVE	304.1814	1
GNPS/MassIVE	304.1822	1
GNPS/MassIVE	304.1826	1
GNPS/MassIVE	304.1839	1
GNPS/MassIVE	304.184	1
GNPS/MassIVE	304.1842	2
GNPS/MassIVE	304.1846	1
GNPS/MassIVE	304.185	1
GNPS/MassIVE	304.1853	1
GNPS/MassIVE	304.1854	1
GNPS/MassIVE	304.1855	1
GNPS/MassIVE	304.1857	2
GNPS/MassIVE	304.1859	1
GNPS/MassIVE	304.1861	1
GNPS/MassIVE	304.1862	2
GNPS/MassIVE	304.1863	2
GNPS/MassIVE	304.1864	2
GNPS/MassIVE	304.1865	1
GNPS/MassIVE	304.1866	8
GNPS/MassIVE	304.1867	6
GNPS/MassIVE	304.1868	3
GNPS/MassIVE	304.1869	3
GNPS/MassIVE	304.1872	3
GNPS/MassIVE	304.1874	1
GNPS/MassIVE	304.1875	3
GNPS/MassIVE	304.1876	1
GNPS/MassIVE	304.1891	1
GNPS/MassIVE	304.1894	3
GNPS/MassIVE	304.1901	1
GNPS/MassIVE	304.2096	1
GNPS/MassIVE	304.2098	2
GNPS/MassIVE	304.21	1
GNPS/MassIVE	304.2102	1
GNPS/MassIVE	304.2103	2
GNPS/MassIVE	304.2104	2
GNPS/MassIVE	304.2105	4
GNPS/MassIVE	304.2106	14
GNPS/MassIVE	304.2107	17
GNPS/MassIVE	304.2108	64
GNPS/MassIVE	304.2109	122
GNPS/MassIVE	304.211	120
GNPS/MassIVE	304.2111	124
GNPS/MassIVE	304.2112	156
GNPS/MassIVE	304.2113	148
GNPS/MassIVE	304.2114	162
GNPS/MassIVE	304.2115	131
GNPS/MassIVE	304.2116	123
GNPS/MassIVE	304.2117	127
GNPS/MassIVE	304.2118	96
GNPS/MassIVE	304.2119	94
GNPS/MassIVE	304.212	108
GNPS/MassIVE	304.2121	107
GNPS/MassIVE	304.2122	91
GNPS/MassIVE	304.2123	59
GNPS/MassIVE	304.2124	35
GNPS/MassIVE	304.2125	25
GNPS/MassIVE	304.2126	21
GNPS/MassIVE	304.2127	26
GNPS/MassIVE	304.2128	37
GNPS/MassIVE	304.2129	12
GNPS/MassIVE	304.213	13
GNPS/MassIVE	304.2131	3
GNPS/MassIVE	304.2132	1
GNPS/MassIVE	304.2134	1
GNPS/MassIVE	304.2135	1
GNPS/MassIVE	304.2136	1
GNPS/MassIVE	304.2137	1
GNPS/MassIVE	304.2138	3
GNPS/MassIVE	304.2139	5
GNPS/MassIVE	304.214	5
GNPS/MassIVE	304.2141	11
GNPS/MassIVE	304.2142	14
GNPS/MassIVE	304.2143	11
GNPS/MassIVE	304.2144	11
GNPS/MassIVE	304.2145	7
GNPS/MassIVE	304.2146	8
GNPS/MassIVE	304.2148	1
GNPS/MassIVE	304.2259	2
GNPS/MassIVE	304.2263	2
GNPS/MassIVE	304.2371	2
GNPS/MassIVE	304.2373	2
GNPS/MassIVE	304.2374	2
GNPS/MassIVE	304.2375	3
GNPS/MassIVE	304.2376	3
GNPS/MassIVE	304.2378	2
GNPS/MassIVE	304.2379	2
GNPS/MassIVE	304.238	2
GNPS/MassIVE	304.2383	1
GNPS/MassIVE	304.2385	1
GNPS/MassIVE	304.69	1
GNPS/MassIVE	304.6905	1
GNPS/MassIVE	304.6911	1
GNPS/MassIVE	304.6954	1
GNPS/MassIVE	304.6966	1
GNPS/MassIVE	304.8935	2
GNPS/MassIVE	305.02	1
GNPS/MassIVE	305.0219	1
GNPS/MassIVE	305.0223	2
GNPS/MassIVE	305.0225	4
GNPS/MassIVE	305.05	1
GNPS/MassIVE	305.0511	1
GNPS/MassIVE	305.0627	2
GNPS/MassIVE	305.0852	1
GNPS/MassIVE	305.09	1
GNPS/MassIVE	305.1091	2
GNPS/MassIVE	305.1096	2
GNPS/MassIVE	305.1097	12
GNPS/MassIVE	305.1098	16
GNPS/MassIVE	305.1099	12
GNPS/MassIVE	305.11	14
GNPS/MassIVE	305.1101	2
GNPS/MassIVE	305.1103	4
GNPS/MassIVE	305.1104	8
GNPS/MassIVE	305.1105	2
GNPS/MassIVE	305.1107	2
GNPS/MassIVE	305.1121	2
GNPS/MassIVE	305.1123	4
GNPS/MassIVE	305.1124	9
GNPS/MassIVE	305.1125	2
GNPS/MassIVE	305.1126	2
GNPS/MassIVE	305.1127	2
GNPS/MassIVE	305.1128	2
GNPS/MassIVE	305.1132	1
GNPS/MassIVE	305.1133	1
GNPS/MassIVE	305.1141	1
GNPS/MassIVE	305.1144	1
GNPS/MassIVE	305.1149	1
GNPS/MassIVE	305.1232	2
GNPS/MassIVE	305.13	3
GNPS/MassIVE	305.1306	1
GNPS/MassIVE	305.1321	1
GNPS/MassIVE	305.1331	1
GNPS/MassIVE	305.1359	2
GNPS/MassIVE	305.149	2
GNPS/MassIVE	305.1496	1
GNPS/MassIVE	305.15	11
GNPS/MassIVE	305.1508	2
GNPS/MassIVE	305.1511	1
GNPS/MassIVE	305.1513	3
GNPS/MassIVE	305.1514	2
GNPS/MassIVE	305.1515	6
GNPS/MassIVE	305.1516	5
GNPS/MassIVE	305.1517	4
GNPS/MassIVE	305.152	4
GNPS/MassIVE	305.1524	2
GNPS/MassIVE	305.1529	2
GNPS/MassIVE	305.153	1
GNPS/MassIVE	305.1561	2
GNPS/MassIVE	305.1563	2
GNPS/MassIVE	305.1564	2
GNPS/MassIVE	305.1573	1
GNPS/MassIVE	305.158	2
GNPS/MassIVE	305.1582	2
GNPS/MassIVE	305.1584	2
GNPS/MassIVE	305.1588	2
GNPS/MassIVE	305.1589	2
GNPS/MassIVE	305.1595	2
GNPS/MassIVE	305.16	4
GNPS/MassIVE	305.1769	2
GNPS/MassIVE	305.1771	2
GNPS/MassIVE	305.1775	3
GNPS/MassIVE	305.1777	3
GNPS/MassIVE	305.1778	2
GNPS/MassIVE	305.1779	7
GNPS/MassIVE	305.178	9
GNPS/MassIVE	305.1781	2
GNPS/MassIVE	305.1782	20
GNPS/MassIVE	305.1783	6
GNPS/MassIVE	305.1784	2
GNPS/MassIVE	305.1785	2
GNPS/MassIVE	305.1786	2
GNPS/MassIVE	305.1788	2
GNPS/MassIVE	305.1796	1
GNPS/MassIVE	305.1798	1
GNPS/MassIVE	305.18	5
GNPS/MassIVE	305.1804	1
GNPS/MassIVE	305.1806	1
GNPS/MassIVE	305.1808	5
GNPS/MassIVE	305.1809	2
GNPS/MassIVE	305.181	6
GNPS/MassIVE	305.1811	8
GNPS/MassIVE	305.1812	6
GNPS/MassIVE	305.1813	4
GNPS/MassIVE	305.1814	6
GNPS/MassIVE	305.1815	4
GNPS/MassIVE	305.1816	6
GNPS/MassIVE	305.1817	3
GNPS/MassIVE	305.1818	2
GNPS/MassIVE	305.1826	1
GNPS/MassIVE	305.1828	1
GNPS/MassIVE	305.1829	2
GNPS/MassIVE	305.1841	2
GNPS/MassIVE	305.185	2
GNPS/MassIVE	305.1851	3
GNPS/MassIVE	305.1852	3
GNPS/MassIVE	305.1853	2
GNPS/MassIVE	305.1856	2
GNPS/MassIVE	305.1858	2
GNPS/MassIVE	305.186	4
GNPS/MassIVE	305.1865	2
GNPS/MassIVE	305.2141	2
GNPS/MassIVE	305.2143	6
GNPS/MassIVE	305.2144	6
GNPS/MassIVE	305.2145	6
GNPS/MassIVE	305.2146	8
GNPS/MassIVE	305.2147	8
GNPS/MassIVE	305.2148	4
GNPS/MassIVE	305.215	2
GNPS/MassIVE	305.2473	10
GNPS/MassIVE	305.2474	4
GNPS/MassIVE	305.2475	3
GNPS/MassIVE	305.2477	1
GNPS/MassIVE	305.2479	2
GNPS/MassIVE	305.248	2
GNPS/MassIVE	305.2481	1
GNPS/MassIVE	306.0431	2
GNPS/MassIVE	306.0633	2
GNPS/MassIVE	306.1357	3
GNPS/MassIVE	306.1358	8
GNPS/MassIVE	306.1359	2
GNPS/MassIVE	306.136	8
GNPS/MassIVE	306.1361	2
GNPS/MassIVE	306.1362	7
GNPS/MassIVE	306.14	3
GNPS/MassIVE	306.154	1
GNPS/MassIVE	306.1541	2
GNPS/MassIVE	306.1542	3
GNPS/MassIVE	306.1543	2
GNPS/MassIVE	306.1544	6
GNPS/MassIVE	306.1545	8
GNPS/MassIVE	306.1546	3
GNPS/MassIVE	306.1547	4
GNPS/MassIVE	306.1548	4
GNPS/MassIVE	306.1549	7
GNPS/MassIVE	306.155	2
GNPS/MassIVE	306.1551	4
GNPS/MassIVE	306.168	4
GNPS/MassIVE	306.1684	2
GNPS/MassIVE	306.1685	2
GNPS/MassIVE	306.1686	5
GNPS/MassIVE	306.1687	2
GNPS/MassIVE	306.1688	10
GNPS/MassIVE	306.1689	5
GNPS/MassIVE	306.169	4
GNPS/MassIVE	306.1691	2
GNPS/MassIVE	306.1692	9
GNPS/MassIVE	306.1693	1
GNPS/MassIVE	306.1694	2
GNPS/MassIVE	306.17	3
GNPS/MassIVE	306.1719	2
GNPS/MassIVE	306.172	1
GNPS/MassIVE	306.1721	6
GNPS/MassIVE	306.1723	16
GNPS/MassIVE	306.1724	14
GNPS/MassIVE	306.1725	18
GNPS/MassIVE	306.1726	27
GNPS/MassIVE	306.1727	10
GNPS/MassIVE	306.1728	8
GNPS/MassIVE	306.1733	1
GNPS/MassIVE	306.1734	1
GNPS/MassIVE	306.1739	1
GNPS/MassIVE	306.1743	1
GNPS/MassIVE	306.1889	1
GNPS/MassIVE	306.189	1
GNPS/MassIVE	306.19	2
GNPS/MassIVE	306.2266	2
GNPS/MassIVE	307.0829	4
GNPS/MassIVE	307.083	11
GNPS/MassIVE	307.0831	28
GNPS/MassIVE	307.0832	16
GNPS/MassIVE	307.0833	6
GNPS/MassIVE	307.0834	2
GNPS/MassIVE	307.0835	1
GNPS/MassIVE	307.0837	1
GNPS/MassIVE	307.0838	1
GNPS/MassIVE	307.084	1
GNPS/MassIVE	307.16	1
GNPS/MassIVE	307.1623	2
GNPS/MassIVE	307.164	2
GNPS/MassIVE	307.1641	2
GNPS/MassIVE	307.1647	1
GNPS/MassIVE	307.17	2
GNPS/MassIVE	307.1781	1
GNPS/MassIVE	307.1782	1
GNPS/MassIVE	308.0573	2
GNPS/MassIVE	308.1484	2
GNPS/MassIVE	308.1485	1
GNPS/MassIVE	308.1486	2
GNPS/MassIVE	308.15	6
GNPS/MassIVE	308.1511	2
GNPS/MassIVE	308.1513	1
GNPS/MassIVE	308.1516	1
GNPS/MassIVE	308.1517	1
GNPS/MassIVE	308.1518	3
GNPS/MassIVE	308.1519	2
GNPS/MassIVE	308.1526	1
GNPS/MassIVE	308.1528	1
GNPS/MassIVE	308.1648	2
GNPS/MassIVE	308.18	7
GNPS/MassIVE	308.1812	2
GNPS/MassIVE	308.1821	2
GNPS/MassIVE	308.1824	2
GNPS/MassIVE	308.1828	2
GNPS/MassIVE	308.1829	4
GNPS/MassIVE	308.1831	4
GNPS/MassIVE	308.1834	2
GNPS/MassIVE	308.1835	4
GNPS/MassIVE	308.1836	2
GNPS/MassIVE	308.1837	2
GNPS/MassIVE	308.1839	4
GNPS/MassIVE	308.184	8
GNPS/MassIVE	308.1841	4
GNPS/MassIVE	308.1842	2
GNPS/MassIVE	308.1843	8
GNPS/MassIVE	308.1844	15
GNPS/MassIVE	308.1845	35
GNPS/MassIVE	308.1846	25
GNPS/MassIVE	308.1847	20
GNPS/MassIVE	308.1848	12
GNPS/MassIVE	308.1849	5
GNPS/MassIVE	308.185	6
GNPS/MassIVE	308.1851	5
GNPS/MassIVE	308.1852	2
GNPS/MassIVE	308.1853	8
GNPS/MassIVE	308.1854	4
GNPS/MassIVE	308.1855	7
GNPS/MassIVE	308.1856	4
GNPS/MassIVE	308.1857	4
GNPS/MassIVE	308.1858	2
GNPS/MassIVE	308.186	1
GNPS/MassIVE	308.19	8
GNPS/MassIVE	309.0857	1
GNPS/MassIVE	309.0859	2
GNPS/MassIVE	309.086	1
GNPS/MassIVE	309.119	2
GNPS/MassIVE	309.1196	2
GNPS/MassIVE	309.1299	1
GNPS/MassIVE	309.1301	1
GNPS/MassIVE	309.1302	1
GNPS/MassIVE	309.1303	1
GNPS/MassIVE	309.1305	2
GNPS/MassIVE	309.1321	1
GNPS/MassIVE	309.1322	1
GNPS/MassIVE	309.1345	2
GNPS/MassIVE	309.1599	1
GNPS/MassIVE	309.1607	1
GNPS/MassIVE	309.1611	1
GNPS/MassIVE	309.1612	1
GNPS/MassIVE	309.1616	1
GNPS/MassIVE	309.1682	2
GNPS/MassIVE	309.1687	1
GNPS/MassIVE	309.1794	2
GNPS/MassIVE	309.1796	1
GNPS/MassIVE	309.1901	2
GNPS/MassIVE	309.2	5
GNPS/MassIVE	309.2036	1
GNPS/MassIVE	309.2037	1
GNPS/MassIVE	309.2041	1
GNPS/MassIVE	309.2042	1
GNPS/MassIVE	309.2043	1
GNPS/MassIVE	309.2047	2
GNPS/MassIVE	309.2048	2
GNPS/MassIVE	309.205	7
GNPS/MassIVE	309.2051	1
GNPS/MassIVE	309.2052	2
GNPS/MassIVE	309.2053	3
GNPS/MassIVE	309.2054	2
GNPS/MassIVE	309.2055	1
GNPS/MassIVE	309.2056	3
GNPS/MassIVE	309.2057	1
GNPS/MassIVE	309.2058	4
GNPS/MassIVE	309.2059	1
GNPS/MassIVE	309.206	5
GNPS/MassIVE	309.2061	4
GNPS/MassIVE	309.2062	1
GNPS/MassIVE	309.2065	4
GNPS/MassIVE	309.2066	1
GNPS/MassIVE	309.2067	3
GNPS/MassIVE	309.21	46
GNPS/MassIVE	309.226	1
GNPS/MassIVE	309.2276	1
GNPS/MassIVE	309.23	1
GNPS/MassIVE	310.1097	2
GNPS/MassIVE	310.1098	2
GNPS/MassIVE	310.1269	2
GNPS/MassIVE	310.1272	6
GNPS/MassIVE	310.1273	12
GNPS/MassIVE	310.1274	14
GNPS/MassIVE	310.1275	30
GNPS/MassIVE	310.1276	31
GNPS/MassIVE	310.1277	24
GNPS/MassIVE	310.1278	4
GNPS/MassIVE	310.1279	2
GNPS/MassIVE	310.1281	6
GNPS/MassIVE	310.1283	2
GNPS/MassIVE	310.1286	1
GNPS/MassIVE	310.13	2
GNPS/MassIVE	310.1532	1
GNPS/MassIVE	310.1533	1
GNPS/MassIVE	310.16	7
GNPS/MassIVE	310.1613	2
GNPS/MassIVE	310.1623	2
GNPS/MassIVE	310.1627	2
GNPS/MassIVE	310.1629	2
GNPS/MassIVE	310.163	4
GNPS/MassIVE	310.1631	4
GNPS/MassIVE	310.1632	2
GNPS/MassIVE	310.1633	6
GNPS/MassIVE	310.1634	10
GNPS/MassIVE	310.1635	20
GNPS/MassIVE	310.1636	26
GNPS/MassIVE	310.1637	28
GNPS/MassIVE	310.1638	34
GNPS/MassIVE	310.1639	20
GNPS/MassIVE	310.164	23
GNPS/MassIVE	310.1641	8
GNPS/MassIVE	310.1642	2
GNPS/MassIVE	310.1643	6
GNPS/MassIVE	310.1644	10
GNPS/MassIVE	310.1645	4
GNPS/MassIVE	310.1646	5
GNPS/MassIVE	310.1647	5
GNPS/MassIVE	310.1648	2
GNPS/MassIVE	310.1649	4
GNPS/MassIVE	310.165	1
GNPS/MassIVE	310.1651	2
GNPS/MassIVE	310.1652	1
GNPS/MassIVE	310.1653	2
GNPS/MassIVE	310.1654	1
GNPS/MassIVE	310.1656	1
