tissue	time	Metabolite	Abundance	carbons	unsaturations	hydroxy	SpecMZ	carbons_length	even_odd	RelAbundance
Jejunum	8	78989_CAR C20:3	12232.395	20	3	0	450.358	long	even	48.68979250984751
Jejunum	12	78989_CAR C20:3	25123.12	20	3	0	450.358	long	even	100.0
Jejunum	16	78989_CAR C20:3	14475.649	20	3	0	450.358	long	even	57.618834762561335
Jejunum	20	78989_CAR C20:3	20183.707	20	3	0	450.358	long	even	80.3391736376692
Jejunum	0	79405_CAR C22:4	8322.029	22	4	0	476.372	very long	even	60.881017383949896
Jejunum	4	79405_CAR C22:4	9899.678	22	4	0	476.372	very long	even	72.42253883199714
Jejunum	8	79405_CAR C22:4	13669.333	22	4	0	476.372	very long	even	100.0
Jejunum	12	79405_CAR C22:4	8943.979	22	4	0	476.372	very long	even	65.43098335522296
Jejunum	16	79405_CAR C22:4	2360.6885	22	4	0	476.372	very long	even	17.269961160504323
Jejunum	20	79405_CAR C22:4	4736.64	22	4	0	476.372	very long	even	34.65158102447281
Jejunum	0	79857_CAR C22:2	19547.55	22	2	0	480.405	very long	even	86.7024064330515
Jejunum	4	79857_CAR C22:2	22545.568	22	2	0	480.405	very long	even	100.0
Jejunum	8	79857_CAR C22:2	16206.422	22	2	0	480.405	very long	even	71.8829616534833
Jejunum	12	79857_CAR C22:2	19126.648	22	2	0	480.405	very long	even	84.83551179548904
Jejunum	16	79857_CAR C22:2	12858.489	22	2	0	480.405	very long	even	57.03333355806338
Jejunum	20	79857_CAR C22:2	12963.216	22	2	0	480.405	very long	even	57.497846139871044
Jejunum	0	80167_CAR C19:0	0.0	19	0	0	442.389	long	odd	0.0
Jejunum	4	80167_CAR C19:0	55264.67	19	0	0	442.389	long	odd	75.2487621971054
Jejunum	8	80167_CAR C19:0	60541.184	19	0	0	442.389	long	odd	82.43330065930373
Jejunum	12	80167_CAR C19:0	73442.63	19	0	0	442.389	long	odd	100.0
Jejunum	16	80167_CAR C19:0	0.0	19	0	0	442.389	long	odd	0.0
Jejunum	20	80167_CAR C19:0	0.0	19	0	0	442.389	long	odd	0.0
Jejunum	0	81327_CAR C18:0	1115107.5	18	0	0	428.373	long	even	64.45354156852659
Jejunum	4	81327_CAR C18:0	1730095.0	18	0	0	428.373	long	even	100.0
Jejunum	8	81327_CAR C18:0	1572698.8	18	0	0	428.373	long	even	90.90245333348747
Jejunum	12	81327_CAR C18:0	1728453.4	18	0	0	428.373	long	even	99.90511503703553
Jejunum	16	81327_CAR C18:0	958317.06	18	0	0	428.373	long	even	55.39100800823077
Jejunum	20	81327_CAR C18:0	1052775.0	18	0	0	428.373	long	even	60.85070473008708
Jejunum	0	81448_CAR C20:0	62872.906	20	0	0	456.405	long	even	67.32978062985936
Jejunum	4	81448_CAR C20:0	65025.29	20	0	0	456.405	long	even	69.63474077519157
Jejunum	8	81448_CAR C20:0	75443.35	20	0	0	456.405	long	even	80.79130628194122
Jejunum	12	81448_CAR C20:0	93380.53	20	0	0	456.405	long	even	100.0
Jejunum	16	81448_CAR C20:0	60327.895	20	0	0	456.405	long	even	64.60436131600453
Jejunum	20	81448_CAR C20:0	38193.973	20	0	0	456.405	long	even	40.90143095139854
Jejunum	0	84509_CAR C20:1	55770.637	20	1	0	454.389	long	even	31.784620818990906
Jejunum	4	84509_CAR C20:1	103771.625	20	1	0	454.389	long	even	59.14118844286317
Jejunum	8	84509_CAR C20:1	69972.08	20	1	0	454.389	long	even	39.87826122043571
Jejunum	12	84509_CAR C20:1	175464.22	20	1	0	454.389	long	even	100.0
Jejunum	16	84509_CAR C20:1	56952.45	20	1	0	454.389	long	even	32.45815585650453
Jejunum	20	84509_CAR C20:1	74489.0	20	1	0	454.389	long	even	42.45252963823622
JejunumConts	0	17059_CAR C5:0	6263.481	5	0	0	246.17	short	odd	30.986454176171403
JejunumConts	4	17059_CAR C5:0	10586.802	5	0	0	246.17	short	odd	52.374622840749375
JejunumConts	8	17059_CAR C5:0	20213.61	5	0	0	246.17	short	odd	100.0
JejunumConts	12	17059_CAR C5:0	2747.71925	5	0	0	246.17	short	odd	13.59341181510873
JejunumConts	16	17059_CAR C5:0	5011.6133	5	0	0	246.17	short	odd	24.793262064519894
JejunumConts	20	17059_CAR C5:0	6056.87	5	0	0	246.17	short	odd	29.96431612166258
JejunumConts	0	23814_CAR C10:2;O2	4769.084	10	2	2	344.207	medium	even	40.838453749274805
JejunumConts	4	23814_CAR C10:2;O2	10051.279	10	2	2	344.207	medium	even	86.07076171494509
JejunumConts	8	23814_CAR C10:2;O2	11677.925	10	2	2	344.207	medium	even	100.0
JejunumConts	12	23814_CAR C10:2;O2	5100.9568	10	2	2	344.207	medium	even	43.68033533354599
JejunumConts	16	23814_CAR C10:2;O2	5079.479	10	2	2	344.207	medium	even	43.496417385794146
JejunumConts	20	23814_CAR C10:2;O2	0.0	10	2	2	344.207	medium	even	0.0
JejunumConts	0	30866_CAR C12:3;O2	2718.1707	12	3	2	370.222	medium	even	61.82217256946427
JejunumConts	4	30866_CAR C12:3;O2	4396.757	12	3	2	370.222	medium	even	100.0
JejunumConts	8	30866_CAR C12:3;O2	0.0	12	3	2	370.222	medium	even	0.0
JejunumConts	12	30866_CAR C12:3;O2	0.0	12	3	2	370.222	medium	even	0.0
JejunumConts	16	30866_CAR C12:3;O2	1941.856	12	3	2	370.222	medium	even	44.16564299550783
JejunumConts	20	30866_CAR C12:3;O2	2600.2812	12	3	2	370.222	medium	even	59.1408895238013
JejunumConts	0	34084_CAR C12:0;O2	285.45105	12	0	2	376.269	medium	even	69.93078971892555
JejunumConts	4	34084_CAR C12:0;O2	0.0	12	0	2	376.269	medium	even	0.0
JejunumConts	8	34084_CAR C12:0;O2	0.0	12	0	2	376.269	medium	even	0.0
JejunumConts	12	34084_CAR C12:0;O2	0.0	12	0	2	376.269	medium	even	0.0
JejunumConts	16	34084_CAR C12:0;O2	150.40686	12	0	2	376.269	medium	even	36.84719498822609
JejunumConts	20	34084_CAR C12:0;O2	408.1908	12	0	2	376.269	medium	even	100.0
JejunumConts	0	38389_CAR C15:1;O2	3728.5571	15	1	2	416.301	long	odd	52.24386082734457
JejunumConts	4	38389_CAR C15:1;O2	4939.7456	15	1	2	416.301	long	odd	69.21481278880984
JejunumConts	8	38389_CAR C15:1;O2	7136.833	15	1	2	416.301	long	odd	100.0
JejunumConts	12	38389_CAR C15:1;O2	2691.2811	15	1	2	416.301	long	odd	37.709739039711316
JejunumConts	16	38389_CAR C15:1;O2	0.0	15	1	2	416.301	long	odd	0.0
JejunumConts	20	38389_CAR C15:1;O2	0.0	15	1	2	416.301	long	odd	0.0
JejunumConts	0	49486_CAR C14:2;O2	21094.363	14	2	2	400.269	long	even	100.0
JejunumConts	4	49486_CAR C14:2;O2	9022.981	14	2	2	400.269	long	even	42.774370574736004
JejunumConts	8	49486_CAR C14:2;O2	0.0	14	2	2	400.269	long	even	0.0
JejunumConts	12	49486_CAR C14:2;O2	0.0	14	2	2	400.269	long	even	0.0
JejunumConts	16	49486_CAR C14:2;O2	6646.9014	14	2	2	400.269	long	even	31.510320553410402
JejunumConts	20	49486_CAR C14:2;O2	8710.374	14	2	2	400.269	long	even	41.2924249004343
JejunumConts	0	51011_CAR C14:2;O2	49707.215	14	2	2	400.269	long	even	100.0
JejunumConts	4	51011_CAR C14:2;O2	44495.38	14	2	2	400.269	long	even	89.51493259077178
JejunumConts	8	51011_CAR C14:2;O2	47816.863	14	2	2	400.269	long	even	96.1970269305975
JejunumConts	12	51011_CAR C14:2;O2	28056.065000000002	14	2	2	400.269	long	even	56.44264117392215
JejunumConts	16	51011_CAR C14:2;O2	33531.492	14	2	2	400.269	long	even	67.45799779770401
JejunumConts	20	51011_CAR C14:2;O2	25571.102	14	2	2	400.269	long	even	51.44344135956923
JejunumConts	0	53996_CAR C14:1;O2	73817.03	14	1	2	402.285	long	even	100.0
JejunumConts	4	53996_CAR C14:1;O2	47284.492	14	1	2	402.285	long	even	64.05634580529723
JejunumConts	8	53996_CAR C14:1;O2	41509.62	14	1	2	402.285	long	even	56.23312127296371
JejunumConts	12	53996_CAR C14:1;O2	21497.5635	14	1	2	402.285	long	even	29.122769501834465
JejunumConts	16	53996_CAR C14:1;O2	46370.973	14	1	2	402.285	long	even	62.81880075641082
JejunumConts	20	53996_CAR C14:1;O2	53982.246	14	1	2	402.285	long	even	73.1297994514274
JejunumConts	0	54630_CAR C14:3;O	7577.0674	14	3	1	382.259	long	even	100.0
JejunumConts	4	54630_CAR C14:3;O	4072.8052	14	3	1	382.259	long	even	53.75173513700037
JejunumConts	8	54630_CAR C14:3;O	3610.7834	14	3	1	382.259	long	even	47.65410163831986
JejunumConts	12	54630_CAR C14:3;O	1152.20885	14	3	1	382.259	long	even	15.206527660028469
JejunumConts	16	54630_CAR C14:3;O	4628.466	14	3	1	382.259	long	even	61.08518976616204
JejunumConts	20	54630_CAR C14:3;O	4745.7344	14	3	1	382.259	long	even	62.63286505805663
JejunumConts	0	55275_CAR C17:0;O3	1986.5939	17	0	3	462.343	long	odd	4.712510589304272
JejunumConts	4	55275_CAR C17:0;O3	4943.655	17	0	3	462.343	long	odd	11.727120745395931
JejunumConts	8	55275_CAR C17:0;O3	20634.195	17	0	3	462.343	long	odd	48.94752895358697
JejunumConts	12	55275_CAR C17:0;O3	42155.744	17	0	3	462.343	long	odd	100.0
JejunumConts	16	55275_CAR C17:0;O3	2642.3533	17	0	3	462.343	long	odd	6.2680741680184795
JejunumConts	20	55275_CAR C17:0;O3	1391.9164	17	0	3	462.343	long	odd	3.3018428046246795
JejunumConts	0	57336_CAR C14:3;O	7349.6094	14	3	1	382.259	long	even	85.02789120895609
JejunumConts	4	57336_CAR C14:3;O	8513.484	14	3	1	382.259	long	even	98.49279763917636
JejunumConts	8	57336_CAR C14:3;O	8643.763	14	3	1	382.259	long	even	100.0
JejunumConts	12	57336_CAR C14:3;O	5791.996	14	3	1	382.259	long	even	67.00780666938692
JejunumConts	16	57336_CAR C14:3;O	0.0	14	3	1	382.259	long	even	0.0
JejunumConts	20	57336_CAR C14:3;O	2864.2717	14	3	1	382.259	long	even	33.136860647382385
JejunumConts	0	58347_CAR C16:2;O2	60580.426	16	2	2	428.301	long	even	68.1720014539957
JejunumConts	4	58347_CAR C16:2;O2	79349.74	16	2	2	428.301	long	even	89.29337325317228
JejunumConts	8	58347_CAR C16:2;O2	88864.086	16	2	2	428.301	long	even	100.0
JejunumConts	12	58347_CAR C16:2;O2	56249.175	16	2	2	428.301	long	even	63.29798406973994
JejunumConts	16	58347_CAR C16:2;O2	38008.344	16	2	2	428.301	long	even	42.771321588791224
JejunumConts	20	58347_CAR C16:2;O2	34180.523	16	2	2	428.301	long	even	38.463821031141876
JejunumConts	0	59233_CAR C18:1;O2	7342.9453	18	1	2	458.348	long	even	9.639754707571143
JejunumConts	4	59233_CAR C18:1;O2	9372.111	18	1	2	458.348	long	even	12.303625785164067
JejunumConts	8	59233_CAR C18:1;O2	33919.355	18	1	2	458.348	long	even	44.52903415187184
JejunumConts	12	59233_CAR C18:1;O2	76173.57	18	1	2	458.348	long	even	100.0
JejunumConts	16	59233_CAR C18:1;O2	3802.2617	18	1	2	458.348	long	even	4.991576080784975
JejunumConts	20	59233_CAR C18:1;O2	4464.679	18	1	2	458.348	long	even	5.861191749316724
JejunumConts	0	59777_CAR C16:1;O	6068.2773	16	1	1	414.321	long	even	46.423643977828746
JejunumConts	4	59777_CAR C16:1;O	10244.585	16	1	1	414.321	long	even	78.3733081447357
JejunumConts	8	59777_CAR C16:1;O	13071.523	16	1	1	414.321	long	even	100.0
JejunumConts	12	59777_CAR C16:1;O	2021.1781	16	1	1	414.321	long	even	15.462452998017143
JejunumConts	16	59777_CAR C16:1;O	0.0	16	1	1	414.321	long	even	0.0
JejunumConts	20	59777_CAR C16:1;O	0.0	16	1	1	414.321	long	even	0.0
JejunumConts	0	59995_CAR C14:2;O	8424.227	14	2	1	384.274	long	even	24.10955528599347
JejunumConts	4	59995_CAR C14:2;O	21957.201	14	2	1	384.274	long	even	62.83999130545402
JejunumConts	8	59995_CAR C14:2;O	34941.445	14	2	1	384.274	long	even	100.0
JejunumConts	12	59995_CAR C14:2;O	17021.1048	14	2	1	384.274	long	even	48.71322522580277
JejunumConts	16	59995_CAR C14:2;O	0.0	14	2	1	384.274	long	even	0.0
JejunumConts	20	59995_CAR C14:2;O	0.0	14	2	1	384.274	long	even	0.0
JejunumConts	0	61171_CAR C16:1;O2	64955.49	16	1	2	430.316	long	even	67.0278918749352
JejunumConts	4	61171_CAR C16:1;O2	79328.71	16	1	2	430.316	long	even	81.85968878778515
JejunumConts	8	61171_CAR C16:1;O2	96908.15	16	1	2	430.316	long	even	100.0
JejunumConts	12	61171_CAR C16:1;O2	54280.52	16	1	2	430.316	long	even	56.01233745562164
JejunumConts	16	61171_CAR C16:1;O2	53612.965	16	1	2	430.316	long	even	55.32348414452242
JejunumConts	20	61171_CAR C16:1;O2	53462.918	16	1	2	430.316	long	even	55.168649901994826
JejunumConts	0	61490_CAR C19:0;O3	4503.2217	19	0	3	490.374	long	odd	2.4671546823255066
JejunumConts	4	61490_CAR C19:0;O3	13338.192	19	0	3	490.374	long	odd	7.307520046493961
JejunumConts	8	61490_CAR C19:0;O3	142746.17	19	0	3	490.374	long	odd	78.20553931411656
JejunumConts	12	61490_CAR C19:0;O3	182526.93	19	0	3	490.374	long	odd	100.0
JejunumConts	16	61490_CAR C19:0;O3	4308.7896	19	0	3	490.374	long	odd	2.3606322639623647
JejunumConts	20	61490_CAR C19:0;O3	3787.9927	19	0	3	490.374	long	odd	2.0753062027614226
JejunumConts	0	61495_CAR C14:2	14805.871	14	2	0	368.28	long	even	70.7362838924157
JejunumConts	4	61495_CAR C14:2	18092.424	14	2	0	368.28	long	even	86.4380650328478
JejunumConts	8	61495_CAR C14:2	20931.084	14	2	0	368.28	long	even	100.0
JejunumConts	12	61495_CAR C14:2	7493.471	14	2	0	368.28	long	even	35.80068285044386
JejunumConts	16	61495_CAR C14:2	6118.5107	14	2	0	368.28	long	even	29.231695310190336
JejunumConts	20	61495_CAR C14:2	5790.2207	14	2	0	368.28	long	even	27.66326244737253
JejunumConts	0	61609_CAR C18:0;O2	4027.891	18	0	2	460.363	long	even	13.943957655333461
JejunumConts	4	61609_CAR C18:0;O2	5503.231	18	0	2	460.363	long	even	19.0513646053278
JejunumConts	8	61609_CAR C18:0;O2	27816.71	18	0	2	460.363	long	even	96.29729959194299
JejunumConts	12	61609_CAR C18:0;O2	28886.2825	18	0	2	460.363	long	even	100.0
JejunumConts	16	61609_CAR C18:0;O2	2555.6523	18	0	2	460.363	long	even	8.847286943205654
JejunumConts	20	61609_CAR C18:0;O2	2935.3892	18	0	2	460.363	long	even	10.161879431872205
JejunumConts	0	62373_CAR C16:0;O	20807.363	16	0	1	416.337	long	even	81.38754443781363
JejunumConts	4	62373_CAR C16:0;O	24497.596	16	0	1	416.337	long	even	95.82180995590865
JejunumConts	8	62373_CAR C16:0;O	25565.783	16	0	1	416.337	long	even	100.0
JejunumConts	12	62373_CAR C16:0;O	12274.617	16	0	1	416.337	long	even	48.011895430701266
JejunumConts	16	62373_CAR C16:0;O	13725.7295	16	0	1	416.337	long	even	53.68789017727327
JejunumConts	20	62373_CAR C16:0;O	12071.576	16	0	1	416.337	long	even	47.217705008291745
JejunumConts	0	62844_CAR C14:1;O	45150.133	14	1	1	386.29	long	even	36.88763178098272
JejunumConts	4	62844_CAR C14:1;O	104933.93	14	1	1	386.29	long	even	85.73095833785065
JejunumConts	8	62844_CAR C14:1;O	122399.11	14	1	1	386.29	long	even	100.0
JejunumConts	12	62844_CAR C14:1;O	29634.705	14	1	1	386.29	long	even	24.21153634205347
JejunumConts	16	62844_CAR C14:1;O	0.0	14	1	1	386.29	long	even	0.0
JejunumConts	20	62844_CAR C14:1;O	0.0	14	1	1	386.29	long	even	0.0
JejunumConts	0	63804_CAR C12:0	39672.984	12	0	0	344.28	medium	even	72.03399458302253
JejunumConts	4	63804_CAR C12:0	37503.457	12	0	0	344.28	medium	even	68.09479766842391
JejunumConts	8	63804_CAR C12:0	55075.363	12	0	0	344.28	medium	even	100.0
JejunumConts	12	63804_CAR C12:0	42745.427500000005	12	0	0	344.28	medium	even	77.61261146839833
JejunumConts	16	63804_CAR C12:0	16104.705	12	0	0	344.28	medium	even	29.241214442835357
JejunumConts	20	63804_CAR C12:0	16246.053	12	0	0	344.28	medium	even	29.49785914257161
JejunumConts	0	64258_CAR C18:2;O2	201019.75	18	2	2	456.332	long	even	71.80680865276335
JejunumConts	4	64258_CAR C18:2;O2	279945.25	18	2	2	456.332	long	even	100.0
JejunumConts	8	64258_CAR C18:2;O2	217587.95	18	2	2	456.332	long	even	77.72518019148387
JejunumConts	12	64258_CAR C18:2;O2	228293.12	18	2	2	456.332	long	even	81.54920292450042
JejunumConts	16	64258_CAR C18:2;O2	176368.14	18	2	2	456.332	long	even	63.00094036244588
JejunumConts	20	64258_CAR C18:2;O2	205247.06	18	2	2	456.332	long	even	73.31685749267044
JejunumConts	0	64621_CAR C14:2	39587.895	14	2	0	368.28	long	even	100.0
JejunumConts	4	64621_CAR C14:2	16517.408	14	2	0	368.28	long	even	41.723380341389706
JejunumConts	8	64621_CAR C14:2	34381.98	14	2	0	368.28	long	even	86.84973020161847
JejunumConts	12	64621_CAR C14:2	23022.4075	14	2	0	368.28	long	even	58.15516965476443
JejunumConts	16	64621_CAR C14:2	18863.604	14	2	0	368.28	long	even	47.64992935340462
JejunumConts	20	64621_CAR C14:2	19074.623	14	2	0	368.28	long	even	48.182968556423624
JejunumConts	0	64789_CAR C21:4;O2	38711.938	21	4	2	494.348	long	odd	100.0
JejunumConts	4	64789_CAR C21:4;O2	29756.867	21	4	2	494.348	long	odd	76.86741748759775
JejunumConts	8	64789_CAR C21:4;O2	22708.432	21	4	2	494.348	long	odd	58.66002368571679
JejunumConts	12	64789_CAR C21:4;O2	4003.0864500000002	21	4	2	494.348	long	odd	10.340702782691997
JejunumConts	16	64789_CAR C21:4;O2	37551.6	21	4	2	494.348	long	odd	97.00263520777492
JejunumConts	20	64789_CAR C21:4;O2	32754.727	21	4	2	494.348	long	odd	84.61143691643646
JejunumConts	0	65458_CAR C18:1;O	164292.61	18	1	1	442.353	long	even	64.70093140057746
JejunumConts	4	65458_CAR C18:1;O	253926.19	18	1	1	442.353	long	even	100.0
JejunumConts	8	65458_CAR C18:1;O	183269.03	18	1	1	442.353	long	even	72.1741345388595
JejunumConts	12	65458_CAR C18:1;O	102059.8395	18	1	1	442.353	long	even	40.19271879753719
JejunumConts	16	65458_CAR C18:1;O	92669.94	18	1	1	442.353	long	even	36.49483340020973
JejunumConts	20	65458_CAR C18:1;O	90481.56	18	1	1	442.353	long	even	35.633016035092716
JejunumConts	0	65459_CAR C15:2	118959.15	15	2	0	382.295	long	odd	64.95724754911048
JejunumConts	4	65459_CAR C15:2	161011.86	15	2	0	382.295	long	odd	87.91998974742773
JejunumConts	8	65459_CAR C15:2	183134.53	15	2	0	382.295	long	odd	100.0
JejunumConts	12	65459_CAR C15:2	127349.70999999999	15	2	0	382.295	long	odd	69.53888488424329
JejunumConts	16	65459_CAR C15:2	47070.41	15	2	0	382.295	long	odd	25.70264056701923
JejunumConts	20	65459_CAR C15:2	63216.223	15	2	0	382.295	long	odd	34.51900796643866
JejunumConts	0	67188_CAR C19:2;O2	56406.598	19	2	2	470.348	long	odd	94.27016105108962
JejunumConts	4	67188_CAR C19:2;O2	59835.05	19	2	2	470.348	long	odd	100.0
JejunumConts	8	67188_CAR C19:2;O2	58177.543	19	2	2	470.348	long	odd	97.22987279195053
JejunumConts	12	67188_CAR C19:2;O2	59571.955	19	2	2	470.348	long	odd	99.56029952343985
JejunumConts	16	67188_CAR C19:2;O2	52171.168	19	2	2	470.348	long	odd	87.19165104733763
JejunumConts	20	67188_CAR C19:2;O2	0.0	19	2	2	470.348	long	odd	0.0
JejunumConts	0	67748_CAR C20:0;O2	0.0	20	0	2	488.395	long	even	0.0
JejunumConts	4	67748_CAR C20:0;O2	0.0	20	0	2	488.395	long	even	0.0
JejunumConts	8	67748_CAR C20:0;O2	45911.367	20	0	2	488.395	long	even	100.0
JejunumConts	12	67748_CAR C20:0;O2	44203.922000000006	20	0	2	488.395	long	even	96.28099725281542
JejunumConts	16	67748_CAR C20:0;O2	0.0	20	0	2	488.395	long	even	0.0
JejunumConts	20	67748_CAR C20:0;O2	0.0	20	0	2	488.395	long	even	0.0
JejunumConts	0	67785_CAR C16:3	38226.105	16	3	0	394.295	long	even	100.0
JejunumConts	4	67785_CAR C16:3	9412.777	16	3	0	394.295	long	even	24.623950046702376
JejunumConts	8	67785_CAR C16:3	17717.344	16	3	0	394.295	long	even	46.34880796774874
JejunumConts	12	67785_CAR C16:3	8868.901	16	3	0	394.295	long	even	23.20116318416433
JejunumConts	16	67785_CAR C16:3	19043.732	16	3	0	394.295	long	even	49.81865664838204
JejunumConts	20	67785_CAR C16:3	23882.379	16	3	0	394.295	long	even	62.476621669929486
JejunumConts	0	67884_CAR C20:1;O2	0.0	20	1	2	486.379	long	even	0.0
JejunumConts	4	67884_CAR C20:1;O2	0.0	20	1	2	486.379	long	even	0.0
JejunumConts	8	67884_CAR C20:1;O2	23078.145	20	1	2	486.379	long	even	100.0
JejunumConts	12	67884_CAR C20:1;O2	8892.3625	20	1	2	486.379	long	even	38.531530588788655
JejunumConts	16	67884_CAR C20:1;O2	0.0	20	1	2	486.379	long	even	0.0
JejunumConts	20	67884_CAR C20:1;O2	0.0	20	1	2	486.379	long	even	0.0
JejunumConts	0	68071_CAR C14:1	178292.69	14	1	0	370.295	long	even	69.18796042876252
JejunumConts	4	68071_CAR C14:1	178442.27	14	1	0	370.295	long	even	69.24600619115992
JejunumConts	8	68071_CAR C14:1	257693.23	14	1	0	370.295	long	even	100.0
JejunumConts	12	68071_CAR C14:1	160986.55	14	1	0	370.295	long	even	62.47216894289384
JejunumConts	16	68071_CAR C14:1	103732.914	14	1	0	370.295	long	even	40.25441956701773
JejunumConts	20	68071_CAR C14:1	96494.43	14	1	0	370.295	long	even	37.44546568025865
JejunumConts	0	69882_CAR C13:0	93505.086	13	0	0	358.295	long	odd	98.09569989677955
JejunumConts	4	69882_CAR C13:0	91825.35	13	0	0	358.295	long	odd	96.33349758660987
JejunumConts	8	69882_CAR C13:0	95320.27	13	0	0	358.295	long	odd	100.0
JejunumConts	12	69882_CAR C13:0	0.0	13	0	0	358.295	long	odd	0.0
JejunumConts	16	69882_CAR C13:0	0.0	13	0	0	358.295	long	odd	0.0
JejunumConts	20	69882_CAR C13:0	0.0	13	0	0	358.295	long	odd	0.0
JejunumConts	0	69900_CAR C18:1;O2	39973.566	18	1	2	458.348	long	even	82.04947755853456
JejunumConts	4	69900_CAR C18:1;O2	48718.855	18	1	2	458.348	long	even	100.0
JejunumConts	8	69900_CAR C18:1;O2	42948.766	18	1	2	458.348	long	even	88.15635342825688
JejunumConts	12	69900_CAR C18:1;O2	16008.375	18	1	2	458.348	long	even	32.85868479462417
JejunumConts	16	69900_CAR C18:1;O2	31305.855	18	1	2	458.348	long	even	64.2581912074904
JejunumConts	20	69900_CAR C18:1;O2	34980.11	18	1	2	458.348	long	even	71.7999427531702
JejunumConts	0	70150_CAR C16:2	102508.35	16	2	0	396.313	long	even	100.0
JejunumConts	4	70150_CAR C16:2	90141.97	16	2	0	396.313	long	even	87.93622178095735
JejunumConts	8	70150_CAR C16:2	102292.445	16	2	0	396.313	long	even	99.7893781335862
JejunumConts	12	70150_CAR C16:2	54283.732	16	2	0	396.313	long	even	52.95542460687349
JejunumConts	16	70150_CAR C16:2	35985.094	16	2	0	396.313	long	even	35.10454904405348
JejunumConts	20	70150_CAR C16:2	48651.605	16	2	0	396.313	long	even	47.46111414338442
JejunumConts	0	70345_CAR C19:1;O	0.0	19	1	1	456.368	long	odd	0.0
JejunumConts	4	70345_CAR C19:1;O	0.0	19	1	1	456.368	long	odd	0.0
JejunumConts	8	70345_CAR C19:1;O	0.0	19	1	1	456.368	long	odd	0.0
JejunumConts	12	70345_CAR C19:1;O	8483.003	19	1	1	456.368	long	odd	100.0
JejunumConts	16	70345_CAR C19:1;O	0.0	19	1	1	456.368	long	odd	0.0
JejunumConts	20	70345_CAR C19:1;O	0.0	19	1	1	456.368	long	odd	0.0
JejunumConts	0	7061_CAR C2:0	0.0	2	0	0	204.123	short	even	0.0
JejunumConts	4	7061_CAR C2:0	35945.65	2	0	0	204.123	short	even	44.415312546181454
JejunumConts	8	7061_CAR C2:0	80930.76	2	0	0	204.123	short	even	100.0
JejunumConts	12	7061_CAR C2:0	30304.3205	2	0	0	204.123	short	even	37.44474968479229
JejunumConts	16	7061_CAR C2:0	0.0	2	0	0	204.123	short	even	0.0
JejunumConts	20	7061_CAR C2:0	0.0	2	0	0	204.123	short	even	0.0
JejunumConts	0	71229_CAR C18:0;O	35812.836	18	0	1	444.368	long	even	83.92617799611595
JejunumConts	4	71229_CAR C18:0;O	42671.83	18	0	1	444.368	long	even	100.0
JejunumConts	8	71229_CAR C18:0;O	32166.84	18	0	1	444.368	long	even	75.38190886118547
JejunumConts	12	71229_CAR C18:0;O	0.0	18	0	1	444.368	long	even	0.0
JejunumConts	16	71229_CAR C18:0;O	0.0	18	0	1	444.368	long	even	0.0
JejunumConts	20	71229_CAR C18:0;O	0.0	18	0	1	444.368	long	even	0.0
